# accelerometer data
# file: 'rgbd_dataset_freiburg1_plant.bag'
# timestamp ax ay az
1305032373.026183 -3.436518 4.849442 -6.705402
1305032373.027297 -3.436518 4.849442 -6.705402
1305032373.031152 -3.388623 4.945234 -6.657506
1305032373.032039 -3.388623 4.945234 -6.657506
1305032373.033043 -3.388623 4.945234 -6.657506
1305032373.036311 -3.340727 4.849442 -6.849089
1305032373.037322 -3.340727 4.849442 -6.849089
1305032373.040947 -3.340727 4.897338 -6.944880
1305032373.041948 -3.340727 4.897338 -6.944880
1305032373.045194 -3.149144 4.753651 -7.232255
1305032373.046171 -3.149144 4.753651 -7.232255
1305032373.049842 -3.256909 4.933260 -7.423838
1305032373.050970 -3.256909 4.933260 -7.423838
1305032373.052073 -3.256909 4.933260 -7.423838
1305032373.053199 -3.256909 4.933260 -7.423838
1305032373.056186 -3.256909 5.041025 -7.471733
1305032373.057310 -3.256909 5.041025 -7.471733
1305032373.060810 -3.340727 4.957208 -7.375942
1305032373.061781 -3.340727 4.957208 -7.375942
1305032373.065050 -3.340727 4.993129 -7.088568
1305032373.066044 -3.340727 4.993129 -7.088568
1305032373.067293 -3.340727 4.993129 -7.088568
1305032373.068410 -3.340727 4.993129 -7.088568
1305032373.072059 -3.340727 5.136817 -7.040672
1305032373.073043 -3.340727 5.136817 -7.040672
1305032373.076330 -3.340727 5.041025 -7.040672
1305032373.077326 -3.340727 5.041025 -7.040672
1305032373.080830 -3.256909 4.945234 -6.992776
1305032373.081917 -3.256909 4.945234 -6.992776
1305032373.085206 -2.981509 4.657859 -7.088568
1305032373.086175 -2.981509 4.657859 -7.088568
1305032373.089807 -2.957561 4.466276 -7.136463
1305032373.090842 -2.957561 4.466276 -7.136463
1305032373.092056 -2.957561 4.466276 -7.136463
1305032373.093045 -2.957561 4.466276 -7.136463
1305032373.096358 -2.873744 3.987319 -7.711212
1305032373.097296 -2.873744 3.987319 -7.711212
1305032373.100803 -2.957561 3.987319 -7.807003
1305032373.101917 -2.957561 3.987319 -7.807003
1305032373.105081 -2.777952 3.795736 -7.998586
1305032373.106057 -2.777952 3.795736 -7.998586
1305032373.107335 -2.777952 3.795736 -7.998586
1305032373.108444 -2.777952 3.795736 -7.998586
1305032373.111961 -2.622291 3.508362 -7.830951
1305032373.112929 -2.622291 3.508362 -7.830951
1305032373.116105 -2.586369 3.604153 -8.094378
1305032373.117077 -2.586369 3.604153 -8.094378
1305032373.120067 -2.586369 3.699945 -7.807003
1305032373.121058 -2.586369 3.699945 -7.807003
1305032373.122293 -2.586369 3.699945 -7.807003
1305032373.123427 -2.586369 3.699945 -7.807003
1305032373.126960 -2.382812 3.436518 -7.998586
1305032373.127933 -2.382812 3.436518 -7.998586
1305032373.131052 -2.538474 3.508362 -8.190169
1305032373.132043 -2.538474 3.508362 -8.190169
1305032373.135073 -2.382812 3.795736 -7.807003
1305032373.136077 -2.382812 3.795736 -7.807003
1305032373.137401 -2.382812 3.795736 -7.807003
1305032373.138299 -2.382812 3.795736 -7.807003
1305032373.141790 -2.203203 3.795736 -7.807003
1305032373.142954 -2.203203 3.795736 -7.807003
1305032373.146067 -2.382812 3.891528 -7.615421
1305032373.147178 -2.382812 3.891528 -7.615421
1305032373.150091 -2.203203 4.178902 -7.328046
1305032373.151225 -2.203203 4.178902 -7.328046
1305032373.152317 -2.203203 4.178902 -7.328046
1305032373.153452 -2.203203 4.178902 -7.328046
1305032373.157073 -2.203203 4.166928 -7.136463
1305032373.158213 -2.203203 4.166928 -7.136463
1305032373.161352 -2.191229 4.274694 -7.088568
1305032373.162310 -2.191229 4.274694 -7.088568
1305032373.165796 -2.203203 4.370485 -7.435812
1305032373.166940 -2.203203 4.370485 -7.435812
1305032373.170061 -2.382812 4.574042 -7.615421
1305032373.171184 -2.382812 4.574042 -7.615421
1305032373.174417 -2.382812 4.562068 -7.519629
1305032373.176082 -2.382812 4.562068 -7.519629
1305032373.177152 -2.382812 4.562068 -7.519629
1305032373.180174 -2.574395 4.562068 -7.807003
1305032373.181181 -2.574395 4.562068 -7.807003
1305032373.184824 -2.586369 4.466276 -7.998586
1305032373.185804 -2.586369 4.466276 -7.998586
1305032373.187073 -2.586369 4.466276 -7.998586
1305032373.188072 -2.586369 4.466276 -7.998586
1305032373.191263 -2.670187 4.274694 -8.178195
1305032373.192311 -2.670187 4.274694 -8.178195
1305032373.195797 -2.490578 4.370485 -8.285961
1305032373.196806 -2.490578 4.370485 -8.285961
1305032373.200907 -2.574395 4.514172 -8.202143
1305032373.201792 -2.574395 4.514172 -8.202143
1305032373.202932 -2.574395 4.514172 -8.202143
1305032373.206107 -2.203203 4.466276 -8.621231
1305032373.207055 -2.203203 4.466276 -8.621231
1305032373.210080 -2.382812 4.550094 -8.573335
1305032373.211185 -2.382812 4.550094 -8.573335
1305032373.212305 -2.382812 4.550094 -8.573335
1305032373.213431 -2.382812 4.550094 -8.573335
1305032373.216921 -2.382812 4.657859 -8.764918
1305032373.217919 -2.382812 4.657859 -8.764918
1305032373.221184 -2.490578 4.753651 -8.908605
1305032373.222249 -2.490578 4.753651 -8.908605
1305032373.225309 -2.382812 4.849442 -8.956501
1305032373.226300 -2.382812 4.849442 -8.956501
1305032373.229922 -2.574395 4.753651 -8.860709
1305032373.230915 -2.574395 4.753651 -8.860709
1305032373.232179 -2.574395 4.753651 -8.860709
1305032373.233133 -2.574395 4.753651 -8.860709
1305032373.236127 -2.586369 4.753651 -8.956501
1305032373.237125 -2.586369 4.753651 -8.956501
1305032373.240797 -2.586369 4.753651 -9.004397
1305032373.241910 -2.586369 4.753651 -9.004397
1305032373.242968 -2.586369 4.753651 -9.004397
1305032373.246098 -2.586369 4.849442 -9.339667
1305032373.247209 -2.586369 4.849442 -9.339667
1305032373.250075 -2.586369 4.849442 -9.387562
1305032373.251220 -2.586369 4.849442 -9.387562
1305032373.252325 -2.586369 4.849442 -9.387562
1305032373.253470 -2.586369 4.849442 -9.387562
1305032373.256964 -2.586369 4.945234 -9.339667
1305032373.257963 -2.586369 4.945234 -9.339667
1305032373.261064 -2.670187 5.280504 -9.339667
1305032373.262040 -2.670187 5.280504 -9.339667
1305032373.265298 -2.957561 5.424191 -9.243875
1305032373.266285 -2.957561 5.424191 -9.243875
1305032373.269924 -2.777952 5.615774 -9.315719
1305032373.270922 -2.777952 5.615774 -9.315719
1305032373.272183 -2.777952 5.615774 -9.315719
1305032373.273194 -2.777952 5.615774 -9.315719
1305032373.276207 -2.957561 5.711565 -9.339667
1305032373.277335 -2.957561 5.711565 -9.339667
1305032373.280829 -2.981509 5.807357 -9.339667
1305032373.281929 -2.981509 5.807357 -9.339667
1305032373.285210 -3.053353 6.046835 -9.291771
1305032373.286195 -3.053353 6.046835 -9.291771
1305032373.289467 -2.969535 6.070783 -9.339667
1305032373.290837 -2.969535 6.070783 -9.339667
1305032373.292072 -2.969535 6.070783 -9.339667
1305032373.293052 -2.969535 6.070783 -9.339667
1305032373.296299 -3.053353 6.094731 -9.148084
1305032373.297293 -3.053353 6.094731 -9.148084
1305032373.300942 -2.957561 5.903148 -9.052292
1305032373.301935 -2.957561 5.903148 -9.052292
1305032373.305258 -2.873744 5.711565 -8.860709
1305032373.306324 -2.873744 5.711565 -8.860709
1305032373.307306 -2.873744 5.711565 -8.860709
1305032373.310930 -2.873744 5.519982 -8.585309
1305032373.311920 -2.873744 5.519982 -8.585309
1305032373.315208 -2.586369 5.328400 -8.525439
1305032373.316197 -2.586369 5.328400 -8.525439
1305032373.317808 -2.586369 5.328400 -8.525439
1305032373.320949 -2.538474 4.945234 -8.573335
1305032373.321947 -2.538474 4.945234 -8.573335
1305032373.325050 -2.490578 4.753651 -8.573335
1305032373.326169 -2.490578 4.753651 -8.573335
1305032373.327677 -2.490578 4.753651 -8.573335
1305032373.328793 -2.490578 4.753651 -8.573335
1305032373.332056 -2.203203 4.370485 -8.573335
1305032373.333045 -2.203203 4.370485 -8.573335
1305032373.336176 -2.107412 4.083111 -8.573335
1305032373.337181 -2.107412 4.083111 -8.573335
1305032373.340820 -1.903855 3.843632 -8.944527
1305032373.341913 -1.903855 3.843632 -8.944527
1305032373.342927 -1.903855 3.843632 -8.944527
1305032373.346061 -1.903855 3.795736 -9.148084
1305032373.347213 -1.903855 3.795736 -9.148084
1305032373.350088 -2.011621 3.807710 -9.148084
1305032373.351054 -2.011621 3.807710 -9.148084
1305032373.352319 -2.011621 3.807710 -9.148084
1305032373.353324 -2.011621 3.807710 -9.148084
1305032373.356820 -2.203203 3.795736 -9.339667
1305032373.357809 -2.203203 3.795736 -9.339667
1305032373.361056 -2.203203 3.795736 -9.722832
1305032373.362041 -2.203203 3.795736 -9.722832
1305032373.365042 -2.203203 3.699945 -9.746780
1305032373.366042 -2.203203 3.699945 -9.746780
1305032373.367293 -2.203203 3.699945 -9.746780
1305032373.368286 -2.203203 3.699945 -9.746780
1305032373.371819 -2.011621 3.819684 -9.710859
1305032373.372864 -2.011621 3.819684 -9.710859
1305032373.376093 -2.203203 4.178902 -9.339667
1305032373.377057 -2.203203 4.178902 -9.339667
1305032373.380053 -2.203203 4.178902 -9.339667
1305032373.381054 -2.203203 4.178902 -9.339667
1305032373.382314 -2.203203 4.178902 -9.339667
1305032373.383449 -2.203203 4.178902 -9.339667
1305032373.386946 -2.239125 4.466276 -8.956501
1305032373.387932 -2.239125 4.466276 -8.956501
1305032373.391064 -2.203203 4.274694 -8.956501
1305032373.392062 -2.203203 4.274694 -8.956501
1305032373.395184 -2.382812 4.370485 -8.621231
1305032373.396168 -2.382812 4.370485 -8.621231
1305032373.397293 -2.382812 4.370485 -8.621231
1305032373.398419 -2.382812 4.370485 -8.621231
1305032373.401922 -2.382812 4.274694 -8.908605
1305032373.402913 -2.382812 4.274694 -8.908605
1305032373.406088 -2.490578 4.466276 -8.908605
1305032373.407068 -2.490578 4.466276 -8.908605
1305032373.410069 -2.586369 4.466276 -8.764918
1305032373.411169 -2.586369 4.466276 -8.764918
1305032373.412301 -2.586369 4.466276 -8.764918
1305032373.413430 -2.586369 4.466276 -8.764918
1305032373.416946 -2.490578 4.562068 -8.573335
1305032373.417943 -2.490578 4.562068 -8.573335
1305032373.421056 -2.382812 4.657859 -8.621231
1305032373.422069 -2.382812 4.657859 -8.621231
1305032373.425070 -2.215177 4.657859 -8.669126
1305032373.426082 -2.215177 4.657859 -8.669126
1305032373.427306 -2.215177 4.657859 -8.669126
1305032373.428425 -2.215177 4.657859 -8.669126
1305032373.431950 -2.011621 4.753651 -9.004397
1305032373.432916 -2.011621 4.753651 -9.004397
1305032373.436060 -2.011621 4.753651 -8.956501
1305032373.437177 -2.011621 4.753651 -8.956501
1305032373.440038 -1.903855 4.753651 -8.944527
1305032373.441178 -1.903855 4.753651 -8.944527
1305032373.442302 -1.903855 4.753651 -8.944527
1305032373.443788 -1.903855 4.753651 -8.944527
1305032373.447002 -1.903855 4.753651 -8.860709
1305032373.447931 -1.903855 4.753651 -8.860709
1305032373.451180 -1.796090 4.562068 -8.956501
1305032373.452193 -1.796090 4.562068 -8.956501
1305032373.455427 -1.832012 4.562068 -8.956501
1305032373.456819 -1.832012 4.562068 -8.956501
1305032373.459921 -1.808064 4.466276 -8.968475
1305032373.460910 -1.808064 4.466276 -8.968475
1305032373.462163 -1.808064 4.466276 -8.968475
1305032373.463150 -1.808064 4.466276 -8.968475
1305032373.466160 -1.808064 4.154954 -8.908605
1305032373.467169 -1.808064 4.154954 -8.908605
1305032373.470324 -1.724246 3.891528 -8.669126
1305032373.471453 -1.724246 3.891528 -8.669126
1305032373.474948 -1.808064 3.747841 -8.381752
1305032373.475924 -1.808064 3.747841 -8.381752
1305032373.477213 -1.808064 3.747841 -8.381752
1305032373.478174 -1.808064 3.747841 -8.381752
1305032373.481211 -1.616481 3.508362 -8.285961
1305032373.482212 -1.616481 3.508362 -8.285961
1305032373.485322 -1.724246 3.412571 -7.998586
1305032373.486317 -1.724246 3.412571 -7.998586
1305032373.489838 -1.616481 3.412571 -8.094378
1305032373.490966 -1.616481 3.412571 -8.094378
1305032373.492191 -1.616481 3.412571 -8.094378
1305032373.493169 -1.616481 3.412571 -8.094378
1305032373.496177 -1.772142 3.412571 -7.807003
1305032373.497186 -1.772142 3.412571 -7.807003
1305032373.500299 -1.616481 3.364675 -7.711212
1305032373.501420 -1.616481 3.364675 -7.711212
1305032373.504950 -1.436872 3.316779 -7.795029
1305032373.505914 -1.436872 3.316779 -7.795029
1305032373.507201 -1.436872 3.316779 -7.795029
1305032373.508195 -1.436872 3.316779 -7.795029
1305032373.511213 -1.424898 3.604153 -7.998586
1305032373.512170 -1.424898 3.604153 -7.998586
1305032373.515467 -1.245289 3.508362 -8.381752
1305032373.516464 -1.245289 3.508362 -8.381752
1305032373.519922 -1.436872 3.795736 -8.238065
1305032373.520943 -1.436872 3.795736 -8.238065
1305032373.522214 -1.436872 3.795736 -8.238065
1305032373.523190 -1.436872 3.795736 -8.238065
1305032373.526211 -1.472794 3.795736 -8.573335
1305032373.527212 -1.472794 3.795736 -8.573335
1305032373.530299 -1.436872 3.604153 -8.573335
1305032373.531411 -1.436872 3.604153 -8.573335
1305032373.534806 -1.520689 3.795736 -8.573335
1305032373.535923 -1.520689 3.795736 -8.573335
1305032373.537044 -1.520689 3.795736 -8.573335
1305032373.538156 -1.520689 3.795736 -8.573335
1305032373.541205 -1.424898 3.604153 -8.573335
1305032373.542199 -1.424898 3.604153 -8.573335
1305032373.545305 -1.424898 3.771788 -8.573335
1305032373.546295 -1.424898 3.771788 -8.573335
1305032373.549802 -1.388976 3.699945 -8.549387
1305032373.550947 -1.388976 3.699945 -8.549387
1305032373.552177 -1.388976 3.699945 -8.549387
1305032373.553180 -1.388976 3.699945 -8.549387
1305032373.556193 -1.436872 3.604153 -8.190169
1305032373.557179 -1.436872 3.604153 -8.190169
1305032373.560292 -1.436872 3.412571 -8.381752
1305032373.561409 -1.436872 3.412571 -8.381752
1305032373.564914 -1.436872 3.364675 -8.573335
1305032373.565902 -1.436872 3.364675 -8.573335
1305032373.567175 -1.436872 3.364675 -8.573335
1305032373.568162 -1.436872 3.364675 -8.573335
1305032373.571177 -1.436872 3.316779 -8.573335
1305032373.572176 -1.436872 3.316779 -8.573335
1305032373.575357 -1.436872 3.388623 -8.573335
1305032373.576441 -1.436872 3.388623 -8.573335
1305032373.579930 -1.520689 3.316779 -8.573335
1305032373.580928 -1.520689 3.316779 -8.573335
1305032373.582186 -1.520689 3.316779 -8.573335
1305032373.583179 -1.520689 3.316779 -8.573335
1305032373.586191 -1.245289 3.412571 -8.669126
1305032373.587178 -1.245289 3.412571 -8.669126
1305032373.590339 -1.245289 3.424544 -8.956501
1305032373.591447 -1.245289 3.424544 -8.956501
1305032373.594917 -1.245289 3.508362 -9.148084
1305032373.595896 -1.245289 3.508362 -9.148084
1305032373.597178 -1.245289 3.508362 -9.148084
1305032373.598163 -1.245289 3.508362 -9.148084
1305032373.601211 -1.053706 3.771788 -9.004397
1305032373.602173 -1.053706 3.771788 -9.004397
1305032373.605353 -1.041732 3.699945 -9.339667
1305032373.606302 -1.041732 3.699945 -9.339667
1305032373.609818 -1.053706 3.604153 -9.531250
1305032373.610928 -1.053706 3.604153 -9.531250
1305032373.612072 -1.053706 3.604153 -9.531250
1305032373.613180 -1.053706 3.604153 -9.531250
1305032373.616197 -0.754358 3.604153 -9.531250
1305032373.617202 -0.754358 3.604153 -9.531250
1305032373.620329 -0.574749 3.412571 -9.722832
1305032373.621446 -0.574749 3.412571 -9.722832
1305032373.624947 -0.478957 3.220988 -9.531250
1305032373.625948 -0.478957 3.220988 -9.531250
1305032373.627212 -0.478957 3.220988 -9.531250
1305032373.628174 -0.478957 3.220988 -9.531250
1305032373.631177 -0.478957 3.053353 -9.722832
1305032373.632164 -0.478957 3.053353 -9.722832
1305032373.635322 -0.371192 3.029405 -9.914415
1305032373.636441 -0.371192 3.029405 -9.914415
1305032373.639950 -0.478957 2.646239 -9.914415
1305032373.640953 -0.478957 2.646239 -9.914415
1305032373.642221 -0.478957 2.646239 -9.914415
1305032373.643220 -0.478957 2.646239 -9.914415
1305032373.646193 -0.478957 2.454656 -10.297581
1305032373.647229 -0.478957 2.454656 -10.297581
1305032373.650339 -0.478957 2.310969 -10.297581
1305032373.651438 -0.478957 2.310969 -10.297581
1305032373.655007 -0.478957 2.310969 -10.489164
1305032373.656044 -0.478957 2.310969 -10.489164
1305032373.657113 -0.478957 2.310969 -10.489164
1305032373.660086 -0.478957 2.358865 -10.393373
1305032373.661081 -0.478957 2.358865 -10.393373
1305032373.662296 -0.478957 2.358865 -10.393373
1305032373.663451 -0.478957 2.358865 -10.393373
1305032373.667019 -0.754358 2.550447 -10.297581
1305032373.669921 -0.658566 2.310969 -10.297581
1305032373.671093 -0.658566 2.310969 -10.297581
1305032373.672179 -0.658566 2.310969 -10.297581
1305032373.673363 -0.658566 2.310969 -10.297581
1305032373.676857 -0.850149 2.742030 -9.818624
1305032373.677807 -0.850149 2.742030 -9.818624
1305032373.678838 -0.850149 2.742030 -9.818624
1305032373.682118 -0.754358 3.029405 -9.914415
1305032373.683221 -0.754358 3.029405 -9.914415
1305032373.686230 -0.850149 3.125196 -10.105998
1305032373.687206 -0.850149 3.125196 -10.105998
1305032373.690320 -0.850149 3.220988 -10.105998
1305032373.691445 -0.850149 3.220988 -10.105998
1305032373.694926 -0.850149 3.412571 -10.297581
1305032373.695921 -0.850149 3.412571 -10.297581
1305032373.697237 -0.850149 3.412571 -10.297581
1305032373.698191 -0.850149 3.412571 -10.297581
1305032373.701241 -0.754358 3.604153 -10.489164
1305032373.702186 -0.754358 3.604153 -10.489164
1305032373.705387 -1.053706 3.795736 -10.441268
1305032373.706823 -1.053706 3.795736 -10.441268
1305032373.707996 -1.053706 3.795736 -10.441268
1305032373.711063 -1.053706 3.987319 -10.537060
1305032373.712039 -1.053706 3.987319 -10.537060
1305032373.715046 -1.053706 3.843632 -10.584956
1305032373.716023 -1.053706 3.843632 -10.584956
1305032373.717316 -1.053706 3.843632 -10.584956
1305032373.718274 -1.053706 3.843632 -10.584956
1305032373.721809 -1.053706 3.843632 -10.584956
1305032373.722942 -1.053706 3.843632 -10.584956
1305032373.726045 -1.089628 3.987319 -10.297581
1305032373.727065 -1.089628 3.987319 -10.297581
1305032373.730043 -1.137524 3.891528 -10.105998
1305032373.731038 -1.137524 3.891528 -10.105998
1305032373.732291 -1.137524 3.891528 -10.105998
1305032373.733289 -1.137524 3.891528 -10.105998
1305032373.736796 -1.245289 3.412571 -9.722832
1305032373.737804 -1.245289 3.412571 -9.722832
1305032373.741056 -1.245289 3.316779 -9.363615
1305032373.742081 -1.245289 3.316779 -9.363615
1305032373.745056 -1.137524 3.053353 -9.291771
1305032373.746110 -1.137524 3.053353 -9.291771
1305032373.747287 -1.137524 3.053353 -9.291771
1305032373.748302 -1.137524 3.053353 -9.291771
1305032373.751878 -1.053706 2.646239 -9.004397
1305032373.752944 -1.053706 2.646239 -9.004397
1305032373.756048 -1.053706 2.454656 -9.004397
1305032373.757066 -1.053706 2.454656 -9.004397
1305032373.760045 -0.957915 2.071490 -8.908605
1305032373.761031 -0.957915 2.071490 -8.908605
1305032373.762289 -0.957915 2.071490 -8.908605
1305032373.763417 -0.957915 2.071490 -8.908605
1305032373.766934 -1.053706 1.832012 -9.148084
1305032373.767907 -1.053706 1.832012 -9.148084
1305032373.771078 -1.041732 1.832012 -9.435458
1305032373.772047 -1.041732 1.832012 -9.435458
1305032373.775112 -1.053706 1.879907 -9.363615
1305032373.776091 -1.053706 1.879907 -9.363615
1305032373.777433 -1.053706 1.879907 -9.363615
1305032373.780844 -1.137524 1.975699 -9.531250
1305032373.781943 -1.137524 1.975699 -9.531250
1305032373.782913 -1.137524 1.975699 -9.531250
1305032373.786069 -1.137524 2.287021 -9.914415
1305032373.787137 -1.137524 2.287021 -9.914415
1305032373.790069 -1.436872 2.742030 -9.914415
1305032373.791244 -1.436872 2.742030 -9.914415
1305032373.792279 -1.436872 2.742030 -9.914415
1305032373.793276 -1.436872 2.742030 -9.914415
1305032373.796792 -1.436872 3.316779 -10.105998
1305032373.797901 -1.436872 3.316779 -10.105998
1305032373.801109 -1.616481 3.699945 -10.105998
1305032373.802133 -1.616481 3.699945 -10.105998
1305032373.805080 -1.855959 3.843632 -10.010207
1305032373.806047 -1.855959 3.843632 -10.010207
1305032373.807294 -1.855959 3.843632 -10.010207
1305032373.808322 -1.855959 3.843632 -10.010207
1305032373.811822 -2.011621 4.178902 -9.818624
1305032373.812939 -2.011621 4.178902 -9.818624
1305032373.816055 -2.011621 4.370485 -9.627041
1305032373.817071 -2.011621 4.370485 -9.627041
1305032373.820065 -2.011621 4.466276 -9.387562
1305032373.821051 -2.011621 4.466276 -9.387562
1305032373.822313 -2.011621 4.466276 -9.387562
1305032373.823425 -2.011621 4.466276 -9.387562
1305032373.826960 -1.808064 4.466276 -9.052292
1305032373.827928 -1.808064 4.466276 -9.052292
1305032373.831098 -1.616481 4.466276 -8.968475
1305032373.832038 -1.616481 4.466276 -8.968475
1305032373.835042 -1.436872 4.370485 -8.860709
1305032373.836120 -1.436872 4.370485 -8.860709
1305032373.837281 -1.436872 4.370485 -8.860709
1305032373.838285 -1.436872 4.370485 -8.860709
1305032373.841904 -1.436872 4.131006 -8.860709
1305032373.842953 -1.436872 4.131006 -8.860709
1305032373.846041 -1.436872 3.891528 -8.860709
1305032373.847084 -1.436872 3.891528 -8.860709
1305032373.850053 -1.053706 3.460466 -8.956501
1305032373.851052 -1.053706 3.460466 -8.956501
1305032373.852317 -1.053706 3.460466 -8.956501
1305032373.853290 -1.053706 3.460466 -8.956501
1305032373.856846 -1.041732 3.029405 -8.908605
1305032373.857804 -1.041732 3.029405 -8.908605
1305032373.861081 -0.957915 2.837822 -8.956501
1305032373.862087 -0.957915 2.837822 -8.956501
1305032373.865038 -0.850149 2.550447 -9.243875
1305032373.866035 -0.850149 2.550447 -9.243875
1305032373.867313 -0.850149 2.550447 -9.243875
1305032373.868296 -0.850149 2.550447 -9.243875
1305032373.871801 -0.754358 2.263073 -9.339667
1305032373.873089 -0.754358 2.263073 -9.339667
1305032373.876073 -0.754358 2.275047 -9.339667
1305032373.877072 -0.754358 2.275047 -9.339667
1305032373.880061 -0.754358 2.310969 -9.531250
1305032373.881045 -0.754358 2.310969 -9.531250
1305032373.882296 -0.754358 2.310969 -9.531250
1305032373.883417 -0.754358 2.310969 -9.531250
1305032373.886943 -0.957915 2.454656 -9.627041
1305032373.887917 -0.957915 2.454656 -9.627041
1305032373.891037 -0.850149 2.454656 -9.770728
1305032373.892061 -0.850149 2.454656 -9.770728
1305032373.895048 -1.053706 2.550447 -9.914415
1305032373.896177 -1.053706 2.550447 -9.914415
1305032373.897289 -1.053706 2.550447 -9.914415
1305032373.898287 -1.053706 2.550447 -9.914415
1305032373.901787 -1.089628 2.658213 -10.297581
1305032373.902906 -1.089628 2.658213 -10.297581
1305032373.906050 -1.388976 3.029405 -10.201790
1305032373.907117 -1.388976 3.029405 -10.201790
1305032373.910064 -1.436872 3.220988 -10.105998
1305032373.911078 -1.436872 3.220988 -10.105998
1305032373.912302 -1.436872 3.220988 -10.105998
1305032373.913317 -1.436872 3.220988 -10.105998
1305032373.916837 -1.436872 3.460466 -9.914415
1305032373.917790 -1.436872 3.460466 -9.914415
1305032373.921037 -1.520689 3.795736 -9.722832
1305032373.922082 -1.520689 3.795736 -9.722832
1305032373.925093 -1.436872 3.987319 -9.363615
1305032373.926057 -1.436872 3.987319 -9.363615
1305032373.927301 -1.436872 3.987319 -9.363615
1305032373.928298 -1.436872 3.987319 -9.363615
1305032373.931796 -1.520689 4.370485 -8.764918
1305032373.932923 -1.520689 4.370485 -8.764918
1305032373.936050 -1.616481 4.370485 -8.573335
1305032373.937041 -1.616481 4.370485 -8.573335
1305032373.940179 -1.616481 4.574042 -8.190169
1305032373.941166 -1.616481 4.574042 -8.190169
1305032373.942302 -1.616481 4.574042 -8.190169
1305032373.943815 -1.616481 4.574042 -8.190169
1305032373.946937 -1.436872 4.562068 -7.998586
1305032373.947944 -1.436872 4.562068 -7.998586
1305032373.951063 -1.436872 4.178902 -8.285961
1305032373.952189 -1.436872 4.178902 -8.285961
1305032373.955068 -1.472794 4.083111 -8.381752
1305032373.956044 -1.472794 4.083111 -8.381752
1305032373.957302 -1.472794 4.083111 -8.381752
1305032373.958315 -1.472794 4.083111 -8.381752
1305032373.961862 -1.436872 3.699945 -8.381752
1305032373.962915 -1.436872 3.699945 -8.381752
1305032373.966042 -1.436872 3.412571 -8.597283
1305032373.967038 -1.436872 3.412571 -8.597283
1305032373.970043 -1.616481 3.220988 -8.573335
1305032373.971036 -1.616481 3.220988 -8.573335
1305032373.972292 -1.616481 3.220988 -8.573335
1305032373.973294 -1.616481 3.220988 -8.573335
1305032373.976833 -1.616481 3.077300 -8.477544
1305032373.977953 -1.616481 3.077300 -8.477544
1305032373.981078 -1.448846 3.029405 -8.477544
1305032373.982034 -1.448846 3.029405 -8.477544
1305032373.985078 -1.436872 3.005457 -8.190169
1305032373.986063 -1.436872 3.005457 -8.190169
1305032373.987291 -1.436872 3.005457 -8.190169
1305032373.988297 -1.436872 3.005457 -8.190169
1305032373.991786 -1.341080 2.837822 -7.807003
1305032373.992918 -1.341080 2.837822 -7.807003
1305032373.996040 -1.245289 2.837822 -7.711212
1305032373.997042 -1.245289 2.837822 -7.711212
1305032374.000060 -1.065680 2.837822 -7.711212
1305032374.001043 -1.065680 2.837822 -7.711212
1305032374.002480 -1.065680 2.837822 -7.711212
1305032374.003786 -1.065680 2.837822 -7.711212
1305032374.007011 -1.029758 2.837822 -7.328046
1305032374.009945 -0.957915 3.017431 -7.328046
1305032374.011071 -0.957915 3.017431 -7.328046
1305032374.012180 -0.957915 3.017431 -7.328046
1305032374.013320 -0.957915 3.017431 -7.328046
1305032374.016169 -0.658566 3.029405 -7.423838
1305032374.017195 -0.658566 3.029405 -7.423838
1305032374.020313 -0.658566 3.029405 -7.411864
1305032374.021427 -0.658566 3.029405 -7.411864
1305032374.024928 -0.754358 3.029405 -7.807003
1305032374.025923 -0.754358 3.029405 -7.807003
1305032374.027193 -0.754358 3.029405 -7.807003
1305032374.028156 -0.754358 3.029405 -7.807003
1305032374.031167 -1.053706 3.005457 -8.142274
1305032374.032153 -1.053706 3.005457 -8.142274
1305032374.035310 -1.341080 3.029405 -8.190169
1305032374.036457 -1.341080 3.029405 -8.190169
1305032374.039938 -1.388976 3.029405 -8.597283
1305032374.040963 -1.388976 3.029405 -8.597283
1305032374.042201 -1.388976 3.029405 -8.597283
1305032374.043208 -1.388976 3.029405 -8.597283
1305032374.046199 -1.616481 3.077300 -8.956501
1305032374.047194 -1.616481 3.077300 -8.956501
1305032374.050383 -1.820038 3.220988 -9.148084
1305032374.051441 -1.820038 3.220988 -9.148084
1305032374.054957 -2.011621 3.316779 -9.387562
1305032374.055925 -2.011621 3.316779 -9.387562
1305032374.057178 -2.011621 3.316779 -9.387562
1305032374.058205 -2.011621 3.316779 -9.387562
1305032374.061161 -2.239125 3.604153 -9.339667
1305032374.062153 -2.239125 3.604153 -9.339667
1305032374.065282 -2.382812 3.795736 -9.339667
1305032374.066289 -2.382812 3.795736 -9.339667
1305032374.069789 -2.586369 4.131006 -9.148084
1305032374.070908 -2.586369 4.131006 -9.148084
1305032374.072035 -2.586369 4.131006 -9.148084
1305032374.073182 -2.586369 4.131006 -9.148084
1305032374.076354 -2.777952 4.562068 -8.669126
1305032374.077359 -2.777952 4.562068 -8.669126
1305032374.080975 -2.873744 4.945234 -8.549387
1305032374.081908 -2.873744 4.945234 -8.549387
1305032374.085199 -2.777952 5.328400 -7.998586
1305032374.086331 -2.777952 5.328400 -7.998586
